case_slug,fluid,group,series,unit,n_window,t_start,t_end,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,osc_mean,osc_rmse_about_mean,osc_rmse_about_trend,osc_var_about_mean,osc_peak_to_peak,osc_cov,fit_slope,fit_r2,fit_slope_se,fit_t_stat,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_corrected
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 2 (-0 0 0),K,22,7618.0,7639.0,steady,0.00356294613256982,29.435184823835836,False,True,456.2015877272727,0.06504496904532514,0.05522036611602568,0.004230847998107305,0.29819700000001603,0.00014257944469103963,-0.005418072275550326,0.2792724211902591,0.0019462621713778809,-2.7838347552706804,2.0554727341968846,10.703133947722177,0.013867633995791825,0.019881915838086996,4.358142622241999e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 3 (-0 0.323501 0),K,22,7618.0,7639.0,steady,0.00019155904143097635,10.87054208503897,False,True,463.4824100454547,0.008380452686169063,0.008167416628708792,7.023198722511825e-05,0.0378989999999817,1.8081490267013962e-05,0.0002959474872947534,0.0501949749322852,0.0002878636115693078,1.0280823119024172,3.1846828874684596,6.90806613323063,0.0017867185160755437,0.0031885206591824875,6.879485801564255e-06
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 4 (-0 0.574779 0),K,22,7618.0,7639.0,steady,5.661683040799271e-05,23.166554520904814,False,True,463.9826397272727,0.0012626996757201447,0.001133928931986291,1.5944104710637588e-06,0.004640999999992346,2.721437328910312e-06,-8.756408808563926e-05,0.19356097684323792,3.9965743449052606e-05,-2.190978586380206,3.562045301545475,6.176226897073654,0.00026920847540553184,0.0005080874265852093,1.0950569764503715e-06
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 5 (-0 0.949515 0),K,22,7618.0,7639.0,steady,0.00022940389748146597,9.347042556909374,False,True,465.506429681818,0.011645957290707082,0.011424896016200564,0.00013562832121697345,0.06587899999999536,2.5017822629576357e-05,-0.00035596329757230343,0.03760329841301391,0.0004026746740783356,-0.8839972327215567,1.0,22.0,0.002482926437025594,0.002482926437025594,5.333817706283281e-06
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,wall_temperature,wall T (spatial mean),K,22,7618.0,7639.0,steady,0.0009149237079804523,209.50052317245297,False,True,461.7467513522728,0.00915884119782996,0.002016525035345108,8.388437208706733e-05,0.034329045454398965,1.9835204408059946e-05,0.0014082101663171645,0.9515240667957445,7.107316865089802e-05,19.813527285298143,3.374554989244668,6.51937813137379,0.0019526715043646245,0.0035870501070205127,7.768436045333222e-06
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_hi5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,heat,total_Q,W,21,7619.0,7639.0,not steady (drifting),0.15345626256122033,35.44248003153013,False,True,7.487678571428572,0.03986125404637515,0.032419604040376734,0.0015889195741496595,0.13384000000000018,0.005323579753874242,-0.003830103896103887,0.3385249050775332,0.0012282738068896191,-3.118281831477731,5.039253218750506,4.16728413683625,0.0086984387601609,0.01952649979407637,0.0026078175776114965
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,mdot,lower (heater),kg/s,301,9128.0,9428.0,steady,0.003425316469090615,28.244100315416468,False,True,-0.014002264318837214,1.399497214165763e-05,1.6981311509396465e-06,1.9585924524577315e-10,4.969520000000158e-05,0.0009994792144317848,1.5987395525291e-07,0.9852769298575971,1.1302178418605194e-09,141.45410674966155,5.6164521749527125,53.592551066729996,8.066567838489174e-07,1.911700364997687e-06,0.0001365279444429485
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,9128.0,9428.0,steady,0.0012526751539613183,29.961276788461706,False,True,459.55821584385365,0.16784012835565953,0.019214039603548717,0.02817030868644427,0.6150139999999737,0.0003652206022418004,-0.0019189238626212937,0.986894736511553,1.2788205647207513e-05,-150.0541917732077,2.2272270113180586,135.14563107865243,0.009674144169045102,0.014437593096864149,3.1416244121222896e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,9128.0,9428.0,steady,0.0013900224456014504,13.201376608992854,False,True,455.2344961129572,0.18944195652038973,0.04793334713123926,0.03588825489027323,0.8029750000000035,0.00041614147903541905,-0.002109287225363589,0.9359788940914315,3.190279155873385e-05,-66.11607079839197,1.7095857190513986,176.06604725676846,0.010919252844949495,0.014277046145875341,3.1361960193659805e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 2 (-0 0 0),K,301,9128.0,9428.0,steady,0.001406093931978155,276.7339522296905,False,True,451.2018282358802,0.1837685564529432,0.0022925707079604718,0.03377088234079857,0.6361949999999865,0.0004072868170136764,-0.0021147738425997364,0.9998443665049092,1.5258564195291759e-06,-1385.9586102159462,50.11638718694859,6.006019525653018,0.010592243501481623,0.07498559363379373,0.00016619080185684135
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 3 (-0 0.323501 0),K,301,9128.0,9428.0,steady,0.0013354470087290505,301.50575116428286,False,True,458.9276075913623,0.1775217366246606,0.002032709155345846,0.031513966974235356,0.6122119999999995,0.0003868186042595399,-0.0020429116692702145,0.9998688864999572,1.3529014843251964e-06,-1510.0224908757366,61.447875874386135,4.898460617504738,0.01023218279246693,0.0802087461561472,0.00017477428864459723
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 4 (-0 0.574779 0),K,301,9128.0,9428.0,steady,0.0013133076498840018,302.52950812039245,False,True,459.5819261428573,0.17482756811481603,0.0019950862416754584,0.030564678572940644,0.604157999999984,0.0003804056647355456,-0.0020119081978394624,0.9998697722568152,1.3278609635918469e-06,-1515.1497430855084,62.55708064505147,4.81160560717135,0.01007689350119144,0.07970120826725828,0.0001734211110871314
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 5 (-0 0.949515 0),K,301,9128.0,9428.0,steady,0.0012917850749105128,250.960280632185,False,True,461.30055206312323,0.17261063642990596,0.002374483988868714,0.029794431808737178,0.5985579999999686,0.0003741825923639613,-0.001986337227343742,0.9998107641639354,1.5803750893719613e-06,-1256.8770798159753,41.32566259250822,7.283609774585131,0.009949111683202734,0.06395790341191927,0.0001386469257968012
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,wall_temperature,wall T (spatial mean),K,301,9128.0,9428.0,steady,0.0012562618772659676,286.95589267830786,False,True,457.6234231395348,0.16652217721130821,0.00200342587590155,0.02772963550319434,0.5758149999999205,0.0003638847331477909,-0.001916316202113834,0.9998552553913026,1.3334115380523085e-06,-1437.1528574838676,58.32814385487744,5.1604590872786735,0.009598178727984458,0.07330404005204814,0.0001601841958812866
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo10q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,heat,total_Q,W,301,9128.0,9428.0,not steady (drifting),0.08829218724807764,44.45504094785435,False,True,-8.599805913621259,0.22058146702807627,0.017080080410076002,0.04865618359625829,0.7716499999999993,0.025649586658542677,0.002530985580075245,0.9940042739637086,1.1367915610757397e-05,222.6428895795274,4.606172967437504,65.34709011751498,0.012714104391812581,0.02728700648397235,0.003172979339074662
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,mdot,lower (heater),kg/s,301,9089.0,9389.0,steady,0.0015269808567413207,13.077295505837498,False,True,-0.014507733327043191,6.636166167173056e-06,1.6940070716620468e-06,4.403870139833233e-11,2.712606000000034e-05,0.0004574226736579785,7.384343688367675e-08,0.9348377706943536,1.1274729961645841e-09,65.49463901563578,5.646699345655229,53.30547662885578,3.8250225890515897e-07,9.089318808459577e-07,6.265154317054201e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,9089.0,9389.0,steady,0.0006270993365561244,15.711414319395624,False,True,461.7448380299003,0.08586803256730254,0.01842990552602932,0.007373319016979329,0.3343900000000417,0.00018596425015528198,-0.0009651996052892186,0.9539337146655134,1.2266312903921538e-05,-78.68701971402055,4.976868897238364,60.479792860732815,0.004949351115890836,0.01104145647456904,2.3912463259316505e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,9089.0,9389.0,steady,0.0006758637847830938,8.10334466203645,False,True,457.53744588704336,0.09735580238779692,0.03816115477673559,0.009478152258571765,0.4768709999999601,0.00021278215206855895,-0.001030776632857357,0.8463546803041745,2.5398755550065434e-05,-40.583745562868785,1.917995043564924,156.93471211507392,0.005611495160423322,0.007771454935057037,1.698539650670614e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 2 (-0 0 0),K,301,9089.0,9389.0,steady,0.000691506858585043,201.68240846167038,False,True,453.69049571096366,0.09088077517059139,0.0015555649689625935,0.00825931529560758,0.31382600000000593,0.00020031447876856022,-0.0010457669648632646,0.9997070238529396,1.0353306816860896e-06,-1010.0801447902413,16.724525622839682,17.997520933505125,0.0052382807961861835,0.021422279386531677,4.7217827106916836e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 3 (-0 0.323501 0),K,301,9089.0,9389.0,steady,0.0006573994000102777,261.0868542934067,False,True,461.28994199003324,0.08784023316310884,0.0011614975097682726,0.007715906562149324,0.3046370000000138,0.00019042304019064595,-0.001010839103650079,0.9998251564538357,7.730528988236675e-07,-1307.5937043742333,50.69262107671361,5.9377478143119475,0.005063026868412169,0.03604811880201239,7.814633600398609e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 4 (-0 0.574779 0),K,301,9089.0,9389.0,steady,0.0006461129498189014,270.9753731241907,False,True,461.8677446112959,0.08643975949303792,0.0011012762062338377,0.00747183202121424,0.2983509999999683,0.00018715262215547205,-0.0009947291029900247,0.9998376824747969,7.329716650055058e-07,-1357.1180858438133,54.84061605373772,5.488632726245332,0.0049823049080445735,0.03689618510623376,7.988474089543812e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,temperature,probe 5 (-0 0.949515 0),K,301,9089.0,9389.0,steady,0.0006346920489379962,109.22487840670814,False,True,463.48464871096326,0.0852447219034999,0.0026932510764287737,0.007266662612405034,0.2903909999999996,0.00018392134915488846,-0.000980566737805562,0.9990017974209643,1.7925355279570132e-06,-547.0277841149027,5.080429612653193,59.246958023064984,0.004913424086503965,0.011074763734042288,2.3894564285663526e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,wall_temperature,wall T (spatial mean),K,301,9089.0,9389.0,steady,0.0006202216821840388,235.95089802172438,False,True,459.7489741279068,0.08259740907951746,0.0012084983973646185,0.006822331986649152,0.28484029545438716,0.00017965762563406618,-0.0009504876070533215,0.9997859282750692,8.043350773028014e-07,-1181.7060251066227,38.87552832053578,7.742660048712405,0.0047608355120630635,0.029683925220147962,6.456550615790955e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt3_jin_lo5q_corrected__viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,salt3,heat,total_Q,W,301,9089.0,9389.0,not steady (drifting),0.08934569696397617,18.882259436522606,False,True,-4.2575900664451805,0.11200336419364047,0.02014575391002577,0.012544753590693266,0.41917000000000026,0.026306751576756715,0.0012679911729114874,0.9676477184131849,1.3408322728337775e-05,94.56747115965935,4.669551690334673,64.4601494878038,0.006455766587185199,0.013950359946564699,0.003276585986168549
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,11236.0,11536.0,steady,0.0008905664235363624,0.3707039241250428,False,False,-0.018232084623122927,4.405187962694516e-05,4.380013628059141e-05,1.940568098666866e-09,0.00021642177999999998,0.0024161734951074192,-5.4122941321422976e-08,0.011396745357031612,2.9151868201024532e-08,-1.856585689404319,12.267389612394677,24.53659739443482,2.53910812988316e-06,8.893183947086234e-06,0.0004877765834745749
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,11236.0,11536.0,steady,0.0014907633824913333,7.259881962924359,False,True,483.1769271827244,0.23101628801419444,0.0992168294177804,0.05336852532785724,0.9802829999999858,0.0004781194527668958,0.0024010082343622896,0.8155471004821153,6.603531815475924e-05,36.359455840514435,6.537366362604894,46.04300620534028,0.013315557474498339,0.03404558222106504,7.046193703738242e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,11236.0,11536.0,steady,0.0012670878819074783,0.9660479827107841,False,False,478.86565505647803,0.6522128581273631,0.6280897837818926,0.4253816123066639,3.606075999999973,0.0013619954808628742,0.002022549561945833,0.07260500905999179,0.0004180350142730765,4.838230035497998,2.2487438292981787,133.85250737694767,0.03759292417281038,0.05637364301823954,0.00011772329550673406
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,11236.0,11536.0,steady,0.001544295224435918,7.538989040265372,False,True,479.58100199999933,0.2359334435808133,0.09823792648632393,0.05566458979990082,1.0550010000000043,0.0004919574432617197,0.0024687155037293046,0.8266278394393274,6.538379394358777e-05,37.757299704255125,14.718190313927986,20.450883809754817,0.013598977609594354,0.05217151710861207,0.00010878562097130809
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,11236.0,11536.0,steady,0.0015326300669574679,20.37712970803111,False,True,483.42658571760825,0.21765379481146438,0.03636008265410345,0.04737317439583104,0.8072789999999941,0.00045023133034434725,0.002469713734791327,0.9720927375571948,2.4200023728704018e-05,102.054186494948,12.305620840789759,24.46036684327763,0.01254535617062918,0.044008317023507604,9.103412663616909e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,11236.0,11536.0,steady,0.0015188203366228276,23.03798503826299,False,True,483.6743846976744,0.21514677527681397,0.03188709822331533,0.04628813491201189,0.7716220000000362,0.0004448173855874002,0.0024487149726078695,0.9780335277056172,2.1222958731548958e-05,115.38047091274488,14.45296727407453,20.826173220493505,0.012400853966952199,0.047144398914830944,9.74713576041432e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,11236.0,11536.0,steady,0.001406319442364233,8.5031255726614,False,True,485.0878176146177,0.21325296060570959,0.08022796127565045,0.04547682520710033,1.0099549999999908,0.00043961722571052135,0.002273961430551573,0.858465806679875,5.339697890805471e-05,42.58595667869433,12.758997972412166,23.591194281152013,0.012291696304018971,0.043905619124754686,9.051066122554307e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,11236.0,11536.0,steady,0.001475414731253767,35.46682753655055,False,True,481.13179901245854,0.20657535987243,0.020015011018565117,0.04267337930642396,0.7282975454545522,0.000429352955461339,0.0023662298131253597,0.9906123988166792,1.3321304744748288e-05,177.62748157669827,4.7980764720013465,62.733472831550884,0.011906805796427259,0.02608127707870697,5.4208175664630344e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,11236.0,11536.0,not steady (drifting),0.09568977655165276,22.512611585633294,False,True,10.54554750830565,0.29568897735796773,0.04482381268144725,0.08743197133100077,1.0488999999999997,0.028039224812659917,-0.0033636702822820203,0.9770201431728547,2.9833192097531947e-05,-112.74925831890083,5.5358151693465265,54.37320264352891,0.01704322931698971,0.0400998435461453,0.003802537849700336
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,11099.0,11399.0,steady,0.0007842774745590456,0.3079665272705754,False,False,-0.017632000710631236,4.5080494746781055e-05,4.490222074234622e-05,2.0322510066145545e-09,0.00018516891999999924,0.002556743020070304,-4.609460329585721e-08,0.007893502804503405,2.9885377813178626e-08,-1.542379808078945,18.517730209448267,16.254691940938923,2.59839651974107e-06,1.1181480277252708e-05,0.0006341583386229574
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,11099.0,11399.0,steady,0.0008081225884879078,5.538335200205421,False,True,480.92746581727573,0.1326485252372019,0.07017421923771812,0.017595631247604587,0.6293999999999755,0.00027581815276817766,0.0012954944951706223,0.7201338800337884,4.670555308829592e-05,27.73748322220948,5.32905301394194,56.48283085428495,0.007645733886932155,0.017649979222434026,3.669987779225731e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,11099.0,11399.0,steady,0.0010830110398255674,1.2164063015079345,False,False,476.9482629368769,0.450228450565315,0.42464449053406667,0.20270565769844429,2.7226570000000265,0.0009439775454741551,0.001721800780620884,0.11041978113311957,0.0002826288060164266,6.092092327350424,1.2615871381475188,238.58835501603198,0.025950736468367243,0.029147969993771044,6.111348391183619e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,11099.0,11399.0,steady,0.0007269400075446042,4.255435458405587,False,True,476.83731112292327,0.1292853558127755,0.08145632143487418,0.016714703227635967,0.47554600000000846,0.00027113095556284436,0.001155440395150822,0.6030361884779945,5.421453329271875e-05,21.31237373034811,19.732105848625896,15.254327252707345,0.007451884023996632,0.03310189109010443,6.941967484077843e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,11099.0,11399.0,steady,0.000790687492012628,14.795905207660041,False,True,481.0811599036545,0.11313287180478418,0.02570879242871982,0.012799046682797731,0.44490600000000313,0.00023516379612005832,0.001267949519262489,0.9483600595791775,1.7110890333499618e-05,74.1019020372133,14.343860769882754,20.984587401461535,0.006520870323563922,0.024696681122962725,5.13357894287706e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,11099.0,11399.0,steady,0.0007637585061487643,18.282183807996088,False,True,481.37884346511635,0.10836895407170019,0.020110135104086126,0.011743830206594266,0.395637000000022,0.0002251219710688288,0.001225523954588457,0.9655634042054259,1.338461607296167e-05,91.5621298293452,16.699259234188396,18.024751623938062,0.006246282670355833,0.02552526369016635,5.3025312675620457e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,11099.0,11399.0,steady,0.0007319848268009034,8.1956366667283,False,True,482.78046841860424,0.11106553425340455,0.04311903906049115,0.01233555289899418,0.45806500000003325,0.00023005390963145387,0.0011779599251941703,0.8492770008183612,2.8698553255489865e-05,41.04596892767873,6.172482590376036,48.76481959937982,0.006401710968086387,0.015904718946164763,3.2943998331710194e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,11099.0,11399.0,steady,0.0007823857471647395,25.58083609906377,False,True,478.89006189852,0.10950376495428214,0.014646775321857234,0.01199107453916267,0.3851095227271344,0.00022866159410400694,0.0012489225296274731,0.9821093575368646,9.748391215440194e-06,128.11575797751541,4.757299771696398,63.27118627058199,0.006311692082218505,0.013766579996830963,2.8746848373203854e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_hi5q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,11099.0,11399.0,not steady (drifting),0.09535398429747415,11.511429942569825,False,True,5.550344784053153,0.16003530225487905,0.045975825073389806,0.0256112979678105,0.6591500000000003,0.028833398370977033,-0.0017641582979472394,0.9174670298305211,3.059993202730558e-05,-57.65236002397025,5.331225246621121,56.45981666048924,0.009224281471411324,0.021298355053598107,0.003837303065350281
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,11355.0,11655.0,steady,0.002586877649856871,1.55671682950439,False,False,-0.015940268398637877,2.9056794316239293e-05,2.6488776424601384e-05,8.44297295936236e-10,0.00016468912999999946,0.0018228547719260641,1.3745174684385367e-07,0.16894762087985016,1.7630020924810665e-08,7.796459654249095,16.999578719959054,17.70632113645255,1.6748057813083208e-06,6.905315576208804e-06,0.0004331994545837682
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,11355.0,11655.0,steady,0.001432505237981723,9.779360335969745,False,True,474.5097195980066,0.2087859498493756,0.06950737424995176,0.04359157285450598,0.7699870000000146,0.00044000352622124183,-0.002265792195991277,0.8891695169787053,4.626172393969821e-05,-48.97768615248146,9.571517924994444,31.447467617856937,0.012034222084445706,0.03723131969143004,7.84627124666098e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,11355.0,11655.0,steady,0.0016577499712678956,5.118745893331725,False,True,470.8346299667774,0.27268699406028385,0.1524838526007239,0.07435819672963327,2.015937000000008,0.0005791566225269474,-0.0026017536476645184,0.6873064930756563,0.00010148802152861094,-25.63606629114399,3.3607588564150506,89.56310549489385,0.015717417040891926,0.02881375457159627,6.119718631067855e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,11355.0,11655.0,steady,0.0016768941609426042,14.742143072961444,False,True,468.5300587541526,0.23371717347593435,0.05329451192153606,0.05462371717757999,0.9947259999999574,0.0004988306920956177,-0.002618917732503113,0.9480023486552369,3.5470998935293077e-05,-73.83264670049458,21.35383002951748,14.095831969437173,0.013471233924444695,0.062250847495611265,0.0001328641489110426
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,11355.0,11655.0,steady,0.0014894599716339973,68.39138595570468,False,True,474.540390009967,0.20497785604001256,0.010334765204220503,0.042015921466760114,0.7196819999999775,0.0004319502835906282,-0.0023560297194781046,0.997457930991449,6.878465199101943e-06,-342.522590618865,19.070147043046077,15.783832149829152,0.011814727206302139,0.05159418058431347,0.0001087245293982875
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,11355.0,11655.0,steady,0.0014836343388502022,76.25900509740674,False,True,474.9248880166115,0.20429073988787713,0.009239759571161686,0.04173470640393627,0.7051720000000046,0.0004301537886149518,-0.0023487162407867723,0.9979543846287889,6.149667012497783e-06,-381.92575890914856,21.44813278120325,14.033855677347862,0.011775122489708072,0.05453309899044972,0.00011482468147372035
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,11355.0,11655.0,steady,0.0014924243495077665,38.50020030451399,False,True,476.3493060697673,0.2067328156940463,0.018465236482582574,0.04273845708478852,0.7367470000000367,0.00043399415735428346,-0.0023697176774988282,0.9920220573784108,1.2289827976620363e-05,-192.81943425138877,10.330932694582785,29.13580108384937,0.011915881399106397,0.03829974990217282,8.040265707149648e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt4_jin_lo10q_corrected__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,11355.0,11655.0,steady,0.0014366385234917932,26.37016002145602,False,True,472.4908519673063,0.1982823233900933,0.025741161956597435,0.039315879768973536,0.6905250227271154,0.0004196532537392138,-0.0022626618664456344,0.9831465702212601,1.713243438085994e-05,-132.06890603786238,18.590275385581407,16.19126095536246,0.011428803120218208,0.04927693225971959,0.00010429182290947144
