source_id,case_label,span_name,span_kind,fit_status,fit_reason,net_section_role,section_length_m,hydraulic_diameter_m,rho_bulk_kg_m3,bulk_velocity_m_s,mdot_mean_abs_kg_s,dynamic_head_local_pa,pressure_loss_hydro_pa,apparent_darcy_f_local,apparent_darcy_f_loop_ref,direct_prgh_darcy,shear_darcy_core,direct_to_shear_darcy_ratio,pressure_loss_to_driving_head_ratio,max_branch_temp_delta_k,ambient_proxy_fraction_of_heater,enthalpy_residual_fraction_of_wall_heat,boundary_delta99_u_over_dh,boundary_delta99_t_over_dh,boundary_delta99_t_over_delta99_u,branch_fit_status
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1936.6864528291376,0.023721065427550835,0.016988683013333335,0.5448760601950866,-156.57874920334075,-40.871782507868396,-42.952076474791376,0.8484257153416102,0.8806361549300971,0.9634236688919005,-0.006890242888778635,7.467557370113127,0.7237225416342393,0.37417153529478714,0.05589915409882029,0.048526442155499394,0.644745659351113,candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,left_upper_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.3599437894736842,0.021982731251817298,1934.0465947574125,0.023638684469448,0.016988683013333325,0.5403604687276945,-147.57600236517737,-33.358714818790965,-34.7660744694771,1.4111836463930636,0.5917113949005965,2.3849188279197038,-0.00649407729991847,7.467557370113127,0.7237225416342393,0.49278112814373337,0.3370342509936195,8.868940965345827e-09,2.0543029240711054e-08,candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150922,0.022041740782055636,1936.3281522692105,0.0231292271220399,0.016988949869999995,0.5179301941354914,17.5989102974695,1.6636004069258814,1.6618145456517108,0.3820426816202574,0.5860182420463532,0.6519296742131764,0.000774439489038945,7.467557370113127,0.7237225416342393,1.610399840528513,11.669394587279008,1.8797168599773344,0.4173884715625943,screening_only
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,right_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9144000000000002,0.022082226572606178,1938.1036388528887,0.023041686494310605,0.01698846348,0.5144883612456331,92.59078868356482,8.692186061921927,8.625164288593199,0.5861458910194836,0.9004901581952294,0.65091870875551,0.004074454717126621,7.467557370113127,0.7237225416342393,7.352802602781248,18.31870384901237,12.854049997345998,0.8391938564929915,do_not_fit
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1934.7536344845994,0.0264578316002016,0.016988287784999997,0.6771801148823867,109.33969761918434,26.714861457611974,34.891528003598076,0.9462823935072293,0.6533696092812143,1.4483110020195988,0.004811489923216969,7.467557370113127,0.7237225416342393,2.024221254680486,0.0952571728755602,1.1024805135415086e-08,1.2702356490340555e-07,candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1934.203926518275,0.022862720553883345,0.016988635689999997,0.505508084048996,195.0839358850933,19.16219335817849,18.682553986217485,2.7825833391160986,0.6333193199752299,4.393649856165654,0.00858466240652874,7.467557370113127,0.7237225416342393,2.0035634037020587,0.3109233139762887,0.05207878537947926,0.14033650050059907,do_not_fit
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_lower_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.30879640909090905,0.02195991413590978,1937.5343631542876,0.022164081557311865,0.0158805434425,0.4759034982252681,-159.43601104235609,-47.649233088245744,-50.05763588518853,0.9226453397207941,1.0652125768468088,0.8661607643161373,-0.007016870602326915,7.985730339632539,0.7230440877734897,0.3016267446776199,0.07180214223594272,0.04753708553471594,0.41500871308099113,candidate
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_upper_leg,main_loop_leg,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.3599437894736842,0.021982731251817298,1933.8350917362247,0.022099194594076978,0.015880543442499995,0.4722177779966979,-147.5764692620246,-38.172600237066675,-39.79143488900047,1.6677488221215744,0.7237270400658041,2.304389265281474,-0.006494925343339168,7.985730339632539,0.7230440877734897,0.5564695652782377,0.33963558671116406,0.003511865484256705,0.02474030976957704,candidate
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,lower_leg,main_loop_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.9004136306150922,0.022041740782055636,1936.1883628323642,0.021621782639912622,0.015880550669999997,0.45258546686696566,17.07347607964857,1.846950237665355,1.8452333651053507,0.40272557352865723,0.713504558680582,0.5644330770266981,0.0007514135081502441,7.985730339632539,0.7230440877734897,1.612284221458648,11.704328221319091,1.8523903374534532,0.4125416586587097,screening_only
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,right_leg,main_loop_leg,screening_only,support_fraction_below_floor,dissipative,0.9144000000000002,0.022082226572606178,1939.0282520158746,0.021528742596620062,0.0158805537725,0.4493569587787674,101.63516936377164,10.92418920483481,10.836179188561191,0.6906100097314851,1.025214156703437,0.6736251203866837,0.004473022295331427,7.985730339632539,0.7230440877734897,7.372536137386492,18.311205962579354,11.905959317566351,0.7954169915926715,do_not_fit
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,test_section_span,test_section_leg,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.2512780000000001,0.020787565883064133,1934.6045869087368,0.024734362213673734,0.0158804432325,0.5917845876384191,109.69085169870596,30.66803329834763,40.06315055357925,1.0325582259510822,0.784298166605983,1.3165378550091913,0.004827557510983981,7.985730339632539,0.7230440877734897,1.9234930888778603,0.09748490963595663,1.1024805135415086e-08,1.2491194958592612e-07,candidate
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,upper_leg,main_loop_leg,screening_only,direct_to_shear_magnitude_gap,dissipative,0.8940937962820349,0.022197541157231646,1933.9249787982624,0.021374547074921695,0.01588052588500001,0.4417773735198742,194.58251053371805,21.87016794094873,21.328047994455407,3.3195225663504,0.7588065074386792,4.374662755008935,0.008563688271956886,7.985730339632539,0.7230440877734897,2.0056032728269555,0.3395393907062466,0.058357867911408456,0.14263214369767888,screening_only
