source_id,case_label,case_order,feature_name,feature_class,adjacent_major_spans,reference_length_m,mean_abs_delta_p_rgh_pa,mean_delta_p_pa,mean_hydro_proxy_p_minus_prgh_pa,mean_local_boundary_reference_dp_pa,mean_existing_span_reference_dp_pa,mean_reference_method_gap_fraction,mean_feature_excess_dp_local_pa,mean_feature_excess_dp_existing_pa,mean_dynamic_head_local_pa,mean_keff_effective_local,mean_re_effective,mean_property_temperature_k,mean_rho_effective_kg_m3,mean_bulk_velocity_m_s,mean_hydraulic_diameter_geom_m,positive_time_fraction,local_support_fraction_min,local_support_fraction_mean,warning_fraction,fit_use_status,exclusion_reason_primary,exclusion_reasons_json
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.33574365500000036,341.43181100025,341.09606734525,2.807077743741506,3.2721768012866064,0.1656879858740158,-2.471334088741506,-2.936433146286606,0.2885613006662053,-8.56432960010885,61.01432865982602,436.82341680410275,1966.1134844219641,0.01710274602911369,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.325679055,-341.0019149999998,343.32759405499985,3.212143713219837,2.9509850873052317,0.08130353098455238,-0.8864646582198371,-0.6253060323052311,0.2247666843913134,-3.9439326189308503,49.371192833831444,426.6210886331361,1973.7621698517378,0.015089847119797852,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,12.109459175,333.7083975000005,321.5989383250005,3.205999646893187,3.729902376320653,0.16341322118833054,8.903459528106813,8.379556798679346,0.3263839166635307,27.27910008287999,63.190346095859425,436.5464697503786,1966.321111628141,0.018208821078433295,0.020510976720904323,1.0,1.0,1.0,0.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,4.3360210368250005,-336.9159749999999,341.2519960368249,3.2785977803780924,3.2624339667458626,0.004930099608120921,1.0574232564469077,1.0735870700791372,0.25309164707257664,4.17802510939321,54.68894221916009,431.90387914300453,1969.8016618064894,0.01601957842455389,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,2,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,2.68480077,4811.47626075,4814.16106152,3.558882258887879,4.281636817231396,0.20308470631151862,-0.8740814888878793,-1.5968360472313963,0.15867915126394527,-5.508483514850036,51.08767201803779,436.95797444296034,1966.0126065601125,0.01268821460912811,0.023686226653951963,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,corner_lower_left,bend,left_lower_leg|lower_leg,0.20635081146333206,0.4834753445000002,339.1897656575,338.706290313,3.299145661248049,3.36299663534046,0.019353792099494276,-2.8156703167480486,-2.8795212908404597,0.42133942732115126,-6.682665190751022,100.66885730572736,454.3880042072084,1952.9453132458557,0.02074067283418128,0.021018995802395968,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,corner_lower_right,bend,lower_leg|right_leg,0.2063504440343609,2.52685953525,-338.5851367500002,341.1119962852502,3.1932366826188145,3.0568231481450745,0.042719507766884116,-0.6663771473688149,-0.5299636128950753,0.32825936878648243,-2.0300329379827735,81.58451070794781,445.16368750835,1959.86078347499,0.018303254867161226,0.02171577736609076,0.0,1.0,1.0,1.0,excluded,nonpositive_local_feature_excess_loss,"[""nonpositive_local_feature_excess_loss"", ""nonpositive_local_feature_excess_loss""]"
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,corner_upper_left,bend,upper_leg|left_upper_leg,0.24229320516510972,4.0819625675000015,331.3976650000004,327.3157024325004,3.2059273470984406,3.492033150631527,0.08924275971234774,0.8760352204015609,0.5899294168684746,0.476377831345565,1.8389505176001455,103.91446291595004,453.89713112536754,1953.3133207953117,0.0220730653133424,0.020510976720904323,1.0,1.0,1.0,0.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,corner_upper_right,bend,right_leg|upper_leg,0.2294842671364168,7.2126631295,-334.51809500000036,341.7307581295004,3.158817135673309,3.4353231745107373,0.0875367880055084,4.053845993826691,3.777339954989263,0.369529068137409,10.970264697246973,90.32503944725542,449.9498637693328,1956.2725871321309,0.01942616340792745,0.021287648509535732,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,3,test_section_complex,quartz_transition,left_upper_leg|test_section_span|left_lower_leg,0.25127800000000006,4.623219924,4778.192580999999,4782.815800924,3.668556999438796,4.5235383531914835,0.23305658157166229,0.954662924561204,0.09968157080851614,0.23163474751731059,4.121415149865506,84.28403231164748,454.52748867225006,1952.840741742414,0.015383054781414558,0.023686226653951963,1.0,1.0,1.0,1.0,fit_used,closure_supported,[]
