candidate_id,case_id,split_role,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP1,TP,407.5364691,453.26,-45.72353091,45.72353091,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP3,TP,417.1957301,446.67,-29.47426995,29.47426995,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP4,TP,416.703804,449.74,-33.03619603,33.03619603,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP5,TP,418.0864707,451.64,-33.55352928,33.55352928,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TP6,TP,411.1946217,456.72,-45.52537826,45.52537826,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW1,TW,406.567268,443.86,-37.29273198,37.29273198,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW10,TW,529.3424481,389.74,139.6024481,139.6024481,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW11,TW,407.150435,448.41,-41.25956503,41.25956503,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW2,TW,406.1985334,445.08,-38.88146665,38.88146665,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW3,TW,406.0056826,443.57,-37.56431744,37.56431744,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW4,TW,408.4565699,445.49,-37.03343014,37.03343014,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW5,TW,410.9637382,471.69,-60.72626178,60.72626178,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW6,TW,413.6316026,467.02,-53.38839737,53.38839737,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW7,TW,416.0395607,453.23,-37.19043935,37.19043935,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW8,TW,413.7090553,450.32,-36.61094473,36.61094473,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_2,train,TW9,TW,410.1472366,450.67,-40.52276344,40.52276344,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP1,TP,411.614456,465.81,-54.19554396,54.19554396,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP2,TP,nan,458.52,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP3,TP,421.6222201,459.32,-37.69777992,37.69777992,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP4,TP,421.1546437,462.57,-41.41535628,41.41535628,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP5,TP,422.3788003,463.65,-41.27119975,41.27119975,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP6,TP,415.0478857,466.47,-51.42211432,51.42211432,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW1,TW,410.6205752,455,-44.37942475,44.37942475,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW10,TW,536.9205338,399.09,137.8305338,137.8305338,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW11,TW,411.2060261,460.55,-49.34397386,49.34397386,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW2,TW,410.2341788,456.08,-45.84582118,45.84582118,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW3,TW,410.025507,454.9,-44.87449297,44.87449297,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW4,TW,412.5549474,458,-45.4450526,45.4450526,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW5,TW,415.1676714,485.59,-70.42232861,70.42232861,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW6,TW,417.9446531,480.13,-62.18534689,62.18534689,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW7,TW,420.4643001,464.84,-44.37569993,44.37569993,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW8,TW,417.7666464,461.67,-43.90335362,43.90335362,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW9,TW,414.0096058,462.49,-48.48039419,48.48039419,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP1,TP,415.1586569,481.34,-66.18134308,66.18134308,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP3,TP,425.655778,475.95,-50.29422205,50.29422205,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP4,TP,425.2146515,478.89,-53.67534852,53.67534852,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP5,TP,426.2976236,479.32,-53.02237635,53.02237635,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP6,TP,418.3667278,481.36,-62.99327223,62.99327223,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW1,TW,414.1370353,469.77,-55.63296468,55.63296468,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW10,TW,543.944118,409.93,134.014118,134.014118,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW11,TW,414.7320633,476.14,-61.40793667,61.40793667,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW2,TW,413.7289534,471.15,-57.42104662,57.42104662,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW3,TW,413.5001357,470.42,-56.91986428,56.91986428,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW4,TW,416.1489253,474.86,-58.71107473,58.71107473,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW5,TW,418.9066539,503.72,-84.81334608,84.81334608,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW6,TW,421.8304435,496.76,-74.92955647,74.92955647,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW7,TW,424.5025285,481.26,-56.75747149,56.75747149,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW8,TW,421.3737206,477.37,-55.99627939,55.99627939,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW9,TW,417.3445821,477.88,-60.53541786,60.53541786,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP1,TP,407.5485242,453.26,-45.71147581,45.71147581,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP3,TP,417.2065874,446.67,-29.46341259,29.46341259,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP4,TP,416.7146355,449.74,-33.02536451,33.02536451,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP5,TP,418.0971353,451.64,-33.5428647,33.5428647,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP6,TP,411.2051,456.72,-45.51489996,45.51489996,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW1,TW,406.5792285,443.86,-37.28077145,37.28077145,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW10,TW,529.4256701,389.74,139.6856701,139.6856701,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW11,TW,407.1624316,448.41,-41.24756844,41.24756844,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW2,TW,406.2104653,445.08,-38.86953467,38.86953467,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW3,TW,406.0176052,443.57,-37.55239475,37.55239475,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW4,TW,408.4681806,445.49,-37.02181939,37.02181939,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW5,TW,410.9750558,471.69,-60.7149442,60.7149442,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW6,TW,413.6426513,467.02,-53.37734871,53.37734871,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW7,TW,416.0503189,453.23,-37.17968115,37.17968115,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW8,TW,413.7195452,450.32,-36.60045481,36.60045481,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW9,TW,410.1576284,450.67,-40.51237161,40.51237161,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,411.6250421,465.81,-54.18495793,54.18495793,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,nan,458.52,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,421.6317661,459.32,-37.68823394,37.68823394,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,421.1641691,462.57,-41.40583092,41.40583092,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,422.3881948,463.65,-41.2618052,41.2618052,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,415.0571159,466.47,-51.41288414,51.41288414,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,410.631079,455,-44.36892097,44.36892097,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,536.9975306,399.09,137.9075306,137.9075306,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,411.2165606,460.55,-49.33343943,49.33343943,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,410.2446573,456.08,-45.83534268,45.83534268,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,410.0359768,454.9,-44.86402316,44.86402316,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,412.5651466,458,-45.43485341,45.43485341,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,415.1776169,485.59,-70.41238306,70.41238306,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,417.9543657,480.13,-62.17563431,62.17563431,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,420.4737613,464.84,-44.36623865,44.36623865,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,417.7758885,461.67,-43.89411148,43.89411148,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,414.0187624,462.49,-48.47123764,48.47123764,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,415.1677859,481.34,-66.17221408,66.17221408,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,425.6640069,475.95,-50.2859931,50.2859931,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,425.2228644,478.89,-53.66713557,53.66713557,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,426.3057359,479.32,-53.01426413,53.01426413,test_section,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,418.3746977,481.36,-62.98530234,62.98530234,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,414.1460939,469.77,-55.62390607,55.62390607,right_vertical,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,544.014741,409.93,134.084741,134.084741,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,414.7411479,476.14,-61.39885214,61.39885214,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,413.7379899,471.15,-57.41201013,57.41201013,right_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,413.5091641,470.42,-56.91083588,56.91083588,right_vertical,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,416.1577199,474.86,-58.70228009,58.70228009,heated_incline,0.25,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,418.9152299,503.72,-84.80477006,84.80477006,heated_incline,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,421.8388182,496.76,-74.92118178,74.92118178,heated_incline,0.75,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
HIW1_heated_incline_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,424.5106867,481.26,-56.74931327,56.74931327,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-522 wall thermal-circuit scenario
