source_id,case_label,family,time_s,span_name,landmark_name,landmark_role,hydraulic_diameter_geom_m,stored_bulk_temp_k,bulk_temp_k,centerline_temp_k,bulk_minus_centerline_temp_k,t_wall_k,bulk_temperature_method
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,458.9265563600224,458.9265563600224,456.63969375000005,2.2868626100223537,454.7388171860877,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,460.5964791734375,460.5964791734375,450.6287036,9.967775573437507,447.3638947076395,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,460.1091212008455,460.1091212008455,459.44573740000004,0.6633838008454518,447.8062604807502,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,459.83122015056944,459.83122015056944,463.31173499999994,-3.480514849430506,448.4787031288115,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,459.45943152890703,459.45943152890703,455.66711599999996,3.792315528907068,451.1006663926727,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,460.1091212008455,460.1091212008455,459.44574539999996,0.6633758008455288,447.8062604807502,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,449.70000323628767,449.70000323628767,451.36556299999995,-1.665559763712281,446.9662388953551,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,459.61021055271755,459.61021055271755,455.7989553076923,3.8112552450252224,455.80175379274993,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,459.8455105791098,459.8455105791098,455.4524734615385,4.393037117571339,456.2445274222234,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,460.11951262727007,460.11951262727007,455.02538230769227,5.0941303195778005,457.6139132061224,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,454.95724938676534,454.95724938676534,457.56870846153845,-2.6114590747731086,438.8952400939462,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
val_salt_test_2_coarse_mesh_laminar,Salt 2 val,salt,8600.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,458.18096013952544,458.18096013952544,459.19320038461535,-1.012240245089913,450.32061327651076,stored bulk temperature is exact for the requested rho*u*cp weighting because Cp is constant in the case_config
